,producto,fecha,pais,transporte,kg,tipo
278,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Malta, Carretera,0.0,export
279,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Malta, Carretera,0.0,export
288,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Letonia, Carretera,0.0,export
289,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Letonia, Carretera,300.0,export
290,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Letonia, Carretera,0.0,export
291,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Letonia, Carretera,0.0,export
292,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Letonia, Carretera,0.0,export
293,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Letonia, Carretera,0.0,export
302,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Lituania, Carretera,0.0,export
303,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Lituania, Carretera,0.0,export
304,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Lituania, Carretera,0.0,export
305,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Lituania, Carretera,0.0,export
306,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Lituania, Carretera,0.0,export
307,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Lituania, Carretera,63038.0,export
316,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Polonia, Carretera,1.0,export
317,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Polonia, Carretera,0.0,export
318,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Polonia, Carretera,60.0,export
319,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Polonia, Carretera,0.0,export
320,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Polonia, Carretera,2.0,export
321,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Polonia, Carretera,0.0,export
330,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, República Checa, Carretera,70.0,export
331,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, República Checa, Carretera,15.0,export
332,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, República Checa, Carretera,40.0,export
333,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, República Checa, Carretera,255.5,export
334,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, República Checa, Carretera,0.0,export
335,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, República Checa, Carretera,21714.0,export
344,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Eslovaquia, Carretera,20.0,export
345,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Eslovaquia, Carretera,0.0,export
346,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Eslovaquia, Carretera,20.0,export
347,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Eslovaquia, Carretera,128.5,export
348,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Eslovaquia, Carretera,0.0,export
349,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Eslovaquia, Carretera,0.0,export
358,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Hungría, Carretera,0.0,export
359,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Hungría, Carretera,390.0,export
360,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Hungría, Carretera,0.0,export
361,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Hungría, Carretera,0.0,export
362,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Hungría, Carretera,390.0,export
363,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Hungría, Carretera,0.0,export
372,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Rumanía, Carretera,2880.0,export
373,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Rumanía, Carretera,1440.0,export
374,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Rumanía, Carretera,0.0,export
375,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Rumanía, Carretera,0.0,export
376,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Rumanía, Carretera,0.0,export
377,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Rumanía, Carretera,0.0,export
386,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Bulgaria, Carretera,6313.0,export
387,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Bulgaria, Carretera,0.0,export
388,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Bulgaria, Carretera,350.0,export
389,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Bulgaria, Carretera,0.0,export
390,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Bulgaria, Carretera,22000.0,export
391,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Bulgaria, Carretera,8750.0,export
400,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Kazajstán, Aire,0.0,export
401,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Kazajstán, Aire,0.0,export
402,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Kazajstán, Aire,24.0,export
403,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Kazajstán, Aire,0.0,export
404,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Kazajstán, Aire,0.0,export
405,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Kazajstán, Aire,0.0,export
414,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Eslovenia, Carretera,0.0,export
415,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Eslovenia, Carretera,144907.0,export
416,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Eslovenia, Carretera,0.0,export
417,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Eslovenia, Carretera,0.0,export
418,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Eslovenia, Carretera,0.0,export
419,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Eslovenia, Carretera,0.0,export
428,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Croacia, Carretera,802.0,export
429,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Croacia, Carretera,573.0,export
430,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Croacia, Carretera,900.0,export
431,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Croacia, Carretera,700.0,export
432,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Croacia, Carretera,25099.0,export
433,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Croacia, Carretera,0.0,export
442,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Marruecos, Marítimo,0.0,export
443,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Marruecos, Marítimo,7650.0,export
444,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Marruecos, Marítimo,0.0,export
445,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Marruecos, Marítimo,0.0,export
446,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Marruecos, Marítimo,0.0,export
447,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Marruecos, Marítimo,0.0,export
449,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Marruecos, Carretera,0.0,export
450,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Marruecos, Carretera,22525.0,export
451,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Marruecos, Carretera,0.0,export
452,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Marruecos, Carretera,0.0,export
453,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Marruecos, Carretera,0.0,export
454,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Marruecos, Carretera,0.0,export
463,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Argelia, Marítimo,0.0,export
464,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Argelia, Marítimo,1705400.0,export
465,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Argelia, Marítimo,0.0,export
466,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Argelia, Marítimo,0.0,export
467,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Argelia, Marítimo,0.0,export
468,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Argelia, Marítimo,0.0,export
477,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Mali, Marítimo,0.0,export
478,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Mali, Marítimo,0.0,export
479,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Mali, Marítimo,0.0,export
480,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Mali, Marítimo,0.0,export
481,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Mali, Marítimo,0.0,export
482,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Mali, Marítimo,104000.0,export
491,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Cabo Verde, Marítimo,0.0,export
492,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Cabo Verde, Marítimo,8245.0,export
493,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Cabo Verde, Marítimo,0.0,export
494,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Cabo Verde, Marítimo,0.0,export
495,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Cabo Verde, Marítimo,26000.0,export
496,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Cabo Verde, Marítimo,94675.0,export
505,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Ghana, Marítimo,0.0,export
506,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Ghana, Marítimo,0.0,export
507,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Ghana, Marítimo,0.0,export
508,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Ghana, Marítimo,20000.0,export
509,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Ghana, Marítimo,0.0,export
510,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Ghana, Marítimo,0.0,export
519,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, República Centroafricana, Marítimo,0.0,export
520,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, República Centroafricana, Marítimo,0.0,export
521,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, República Centroafricana, Marítimo,0.0,export
522,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, República Centroafricana, Marítimo,9975.0,export
523,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, República Centroafricana, Marítimo,19975.0,export
524,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, República Centroafricana, Marítimo,0.0,export
533,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Guinea Ecuatorial, Marítimo,10835.0,export
534,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Guinea Ecuatorial, Marítimo,4545.6,export
535,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Guinea Ecuatorial, Marítimo,1800.0,export
536,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Guinea Ecuatorial, Marítimo,5190.0,export
537,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Guinea Ecuatorial, Marítimo,6450.0,export
538,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Guinea Ecuatorial, Marítimo,4900.0,export
547,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Haití, Marítimo,0.0,export
548,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Haití, Marítimo,0.0,export
549,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Haití, Marítimo,0.0,export
550,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Haití, Marítimo,0.0,export
551,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Haití, Marítimo,0.0,export
552,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Haití, Marítimo,11475.0,export
561,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Brasil, Marítimo,0.0,export
562,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Brasil, Marítimo,0.0,export
563,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Brasil, Marítimo,0.0,export
564,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Brasil, Marítimo,0.0,export
565,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Brasil, Marítimo,24000.0,export
566,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Brasil, Marítimo,0.0,export
575,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Arabia Saudí, Marítimo,0.0,export
576,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Arabia Saudí, Marítimo,21955.0,export
577,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Arabia Saudí, Marítimo,0.0,export
578,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Arabia Saudí, Marítimo,21955.0,export
579,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Arabia Saudí, Marítimo,21780.0,export
580,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Arabia Saudí, Marítimo,0.0,export
589,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Qatar, Marítimo,0.0,export
590,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Qatar, Marítimo,26100.0,export
591,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Qatar, Marítimo,0.0,export
592,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Qatar, Marítimo,0.0,export
593,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Qatar, Marítimo,0.0,export
594,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Qatar, Marítimo,0.0,export
603,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Emiratos Árabes Unidos, Marítimo,100255.0,export
604,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Emiratos Árabes Unidos, Marítimo,0.0,export
605,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Emiratos Árabes Unidos, Marítimo,0.0,export
606,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Emiratos Árabes Unidos, Marítimo,0.0,export
607,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Emiratos Árabes Unidos, Marítimo,37440.0,export
608,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Emiratos Árabes Unidos, Marítimo,56160.0,export
610,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Emiratos Árabes Unidos, Aire,0.0,export
611,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Emiratos Árabes Unidos, Aire,6524.0,export
612,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Emiratos Árabes Unidos, Aire,0.0,export
613,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Emiratos Árabes Unidos, Aire,0.0,export
614,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Emiratos Árabes Unidos, Aire,0.0,export
615,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Emiratos Árabes Unidos, Aire,0.0,export
624,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-11-01 00:00:00, Hong-Kong, Aire,5.0,export
625,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-12-01 00:00:00, Hong-Kong, Aire,18.7,export
626,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-10-01 00:00:00, Hong-Kong, Aire,38.2,export
627,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-09-01 00:00:00, Hong-Kong, Aire,20.0,export
628,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-08-01 00:00:00, Hong-Kong, Aire,45.0,export
629,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-07-01 00:00:00, Hong-Kong, Aire,20.0,export
43,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-12-01 00:00:00, Francia, Carretera,529922.5,export
44,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-11-01 00:00:00, Francia, Carretera,460118.67,export
45,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-10-01 00:00:00, Francia, Carretera,553337.47,export
46,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-09-01 00:00:00, Francia, Carretera,477441.32,export
47,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-08-01 00:00:00, Francia, Carretera,834431.1,export
48,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-07-01 00:00:00, Francia, Carretera,850906.12,export
50,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-12-01 00:00:00, Francia, Plataforma fija,0.0,export
51,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-11-01 00:00:00, Francia, Plataforma fija,0.0,export
52,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-10-01 00:00:00, Francia, Plataforma fija,1250.0,export
53,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-09-01 00:00:00, Francia, Plataforma fija,9850.0,export
54,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-08-01 00:00:00, Francia, Plataforma fija,2160.0,export
55,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-07-01 00:00:00, Francia, Plataforma fija,0.0,export
64,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-12-01 00:00:00, Países Bajos, Marítimo,0.0,export
65,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-11-01 00:00:00, Países Bajos, Marítimo,0.0,export
66,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-10-01 00:00:00, Países Bajos, Marítimo,0.0,export
67,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-09-01 00:00:00, Países Bajos, Marítimo,0.0,export
68,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-08-01 00:00:00, Países Bajos, Marítimo,0.0,export
69,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-07-01 00:00:00, Países Bajos, Marítimo,165748.0,export
71,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-12-01 00:00:00, Países Bajos, Carretera,115664.66,export
72,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-11-01 00:00:00, Países Bajos, Carretera,232420.57,export
73,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-10-01 00:00:00, Países Bajos, Carretera,129401.77,export
74,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-09-01 00:00:00, Países Bajos, Carretera,357923.92,export
75,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-08-01 00:00:00, Países Bajos, Carretera,632813.5,export
76,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-07-01 00:00:00, Países Bajos, Carretera,703293.61,export
85,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-12-01 00:00:00, Alemania, Marítimo,0.0,export
86,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-11-01 00:00:00, Alemania, Marítimo,0.0,export
87,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-10-01 00:00:00, Alemania, Marítimo,0.0,export
88,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-09-01 00:00:00, Alemania, Marítimo,0.0,export
89,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-08-01 00:00:00, Alemania, Marítimo,0.0,export
90,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-07-01 00:00:00, Alemania, Marítimo,59785.0,export
92,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-12-01 00:00:00, Alemania, Carretera,25344.0,export
93,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-11-01 00:00:00, Alemania, Carretera,31349.05,export
94,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-10-01 00:00:00, Alemania, Carretera,32679.5,export
95,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-09-01 00:00:00, Alemania, Carretera,160615.0,export
96,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-08-01 00:00:00, Alemania, Carretera,55029.3,export
97,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-07-01 00:00:00, Alemania, Carretera,7563225.45,export
106,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-12-01 00:00:00, Italia, Carretera,292857.11,export
107,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-11-01 00:00:00, Italia, Carretera,492500.4,export
108,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-10-01 00:00:00, Italia, Carretera,317236.0,export
109,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-09-01 00:00:00, Italia, Carretera,274406.0,export
110,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-08-01 00:00:00, Italia, Carretera,267241.0,export
111,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-07-01 00:00:00, Italia, Carretera,84301.0,export
120,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-12-01 00:00:00, Reino Unido, Marítimo,112400.0,export
121,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-11-01 00:00:00, Reino Unido, Marítimo,102200.0,export
122,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-10-01 00:00:00, Reino Unido, Marítimo,140070.0,export
123,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-09-01 00:00:00, Reino Unido, Marítimo,117739.0,export
124,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-08-01 00:00:00, Reino Unido, Marítimo,0.0,export
125,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-07-01 00:00:00, Reino Unido, Marítimo,0.0,export
127,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-12-01 00:00:00, Reino Unido, Carretera,70561.0,export
128,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-11-01 00:00:00, Reino Unido, Carretera,70020.0,export
129,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-10-01 00:00:00, Reino Unido, Carretera,38200.0,export
130,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-09-01 00:00:00, Reino Unido, Carretera,119730.0,export
131,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-08-01 00:00:00, Reino Unido, Carretera,957748.0,export
132,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-07-01 00:00:00, Reino Unido, Carretera,7671038.0,export
141,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-12-01 00:00:00, Irlanda, Carretera,14378.1,export
142,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-11-01 00:00:00, Irlanda, Carretera,20306.6,export
143,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-10-01 00:00:00, Irlanda, Carretera,14130.0,export
144,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-09-01 00:00:00, Irlanda, Carretera,13783.3,export
145,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-08-01 00:00:00, Irlanda, Carretera,9485.7,export
146,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-07-01 00:00:00, Irlanda, Carretera,1010484.1,export
155,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-12-01 00:00:00, Dinamarca, Marítimo,0.0,export
156,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-11-01 00:00:00, Dinamarca, Marítimo,82500.0,export
157,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-10-01 00:00:00, Dinamarca, Marítimo,27500.0,export
158,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-09-01 00:00:00, Dinamarca, Marítimo,27500.0,export
159,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-08-01 00:00:00, Dinamarca, Marítimo,133446.0,export
160,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-07-01 00:00:00, Dinamarca, Marítimo,218297.0,export
162,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-12-01 00:00:00, Dinamarca, Carretera,0.0,export
163,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-11-01 00:00:00, Dinamarca, Carretera,0.0,export
164,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-10-01 00:00:00, Dinamarca, Carretera,0.0,export
165,"0541 PATATAS, FRESCAS O REFRIGERADA",2015-09-01 00:00:00, Dinamarca, Carretera,22210.0,export
